restaurant_name,location_name,street,city,state,zipcode,coordinate,google_place_id,Error?,place_id_verification,match_status,match_confidence,match_method,verified_place_id,match_notes
The Green Room,Sag Harbor,90 Main St,Sag Harbor,NY,11963,0101000020E6100000E12DEB59EB1252C07106DA780B804440,ChIJpWi5G_S96IkRVVn_x_Wkcpg,,Valid: The Green Room (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 802
The Hamilton,Upper West Side,998 Amsterdam Ave,New York,NY,10025,0101000020E6100000F58F74BCB87D52C0C1A50815C1664440,ChIJcQDwuzz2wokR1N2euVBPAjM,,Valid: The Hamilton (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 893
The Harlow,James Island,1015 Harbor View Rd,Charleston,SC,29412,0101000020E6100000F0164850FCFB53C0F488D1730B5F4040,ChIJhXhO4UR5_ogRMvd7NEEgzSY,,Valid: The Harlow (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 348
The Homestead,Mission,2301 Folsom St,San Francisco,CA,94110,0101000020E61000005494A69C8A9A5EC022DD747055E14240,ChIJvzf2ODp-j4ARFdkUw7a_nTw,,Valid: The Homestead (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 890
The House Of Shields,The House Of Shields,39 New Montgomery St,San Francisco,CA,94105,0101000020E610000030E4C74EAE995EC037894160E5E44240,ChIJP6l_oGKAhYARafMdGyI-75Q,,Valid: The House Of Shields (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 705
The Hunterian,Upper East Side,413 E 70th St,New York,NY,10021,0101000020E61000006C7B16DF2B7D52C0F719BC5411624440,ChIJiVD59uZZwokRUwIDtSPgKX0,,Valid: The Hunterian (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 892
The Liberties,The Liberties,998 Guerrero St,San Francisco,CA,94110,0101000020E610000094522BA7189B5EC0B38300CFACE04240,ChIJXxwyPT5-j4ARMj_hNCaaXZA,,Valid: The Liberties (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 566
The Little Pig,Boerum Hill,497 Atlantic Ave,Brooklyn,NY,11217,0101000020E61000007F556DE9CD7E52C0DC99BA0BC8574440,ChIJF2grHfFbwokRMJul5yRY4cw,,Valid: The Little Pig (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 550
The Lost Draft,SoHo,398 Broome St,New York,NY,10013,0101000020E61000003554D680D27F52C04894AC79445C4440,ChIJHcFFXH9ZwokR_QKedPacLiQ,,Valid: The Lost Draft (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 829
The Market at Paradiso,Park Circle,4399 McCarthy Street,North Charleston,SC,29405,0101000020E61000009C86A8C29FFF53C0D00D4DD9E96F4040,ChIJN5ZDFQJl_ogRgxo2x_fmfiY,,Valid: The Market @ Paradiso (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 355
The Mary Lane,West Village,99 Bank St,New York,NY,10014,0101000020E6100000F4B086C7688052C0546EDDAB4D5E4440,ChIJvfpl3GpZwokR9Doyl16Ku_w,,Valid: The Mary Lane (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 337
The Morris,The Morris,2501 Mariposa St,San Francisco,CA,94110,0101000020E610000053C59E87249A5EC05C02F04FA9E14240,ChIJqZE4DTF-j4ARUYdqdEEgh8k,,Valid: The Morris (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 470
The MOUTH Bar + Restaurant,Williamsburg,20 Marcy Ave,Brooklyn,NY,11211,0101000020E6100000C73FD8CE1C7D52C06B3986B6525B4440,ChIJteoD3TJZwokR2RQYq59OS60,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to HS row 861
The Musket Room,Nolita,265 Elizabeth St,New York,NY,10012,0101000020E61000005143C0C69A7F52C06C9BF39DA95C4440,ChIJ3TJ4moVZwokRkyy0hZnv_RA,,Valid: The Musket Room (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 37
The Nickel,LoDo,1100 14th St,Denver,CO,80202,0101000020E61000008390E2D2E73F5AC0479BF4087FDF4340,ChIJi9f67894bIcRRrpTdCLK93o,,Valid: The Nickel (conf: 1.00),UNMATCHED,0.0,,,Not matched to any HubSpot record
The OG,The Original,1600 20th St,Denver,CO,80202,0101000020E6100000961D8766C33F5AC08FD5F72BAEE04340,ChIJ7WDnQ3h5bIcR6Cyr5r7ji_k,,Valid: The Original (conf: 0.80),UNMATCHED,0.0,,,Not matched to any HubSpot record
The Ox,Greenpoint,52 N 11th St,Brooklyn,NY,11249,0101000020E6100000726F0A27627D52C06981F8AB7A5C4440,ChIJB7fvEKVZwokRylYesyLZxv8,,Invalid: Partial address match (0.80),UNMATCHED,0.0,,,Not matched to any HubSpot record
The Palm Court at The Plaza Hotel,Midtown,768 5th Ave,New York,NY,10019,0101000020E6100000CF07AA815E7E52C045AA5C07F1614440,ChIJK3XqiPBYwokR6vPlsNdhXyU,,Corrected: 768 5th Ave (conf: 0.61),MATCHED,0.95,claude_verified,,Matched to HS row 68
The Pass,Cannonborough,207-A St Philip St,Charleston,SC,29403,0101000020E610000016A5846055FC53C04242942F68654040,ChIJ-a0VOdp7_ogRE9Ems6Nte18,,Valid: The Pass (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 528
The Patio,Marina,3232 Scott St,San Francisco,CA,94123,0101000020E61000002046088F369C5EC09A643FE65EE64240,ChIJ8anRoNaAhYARw_7AiSXOyBI,,Valid: The Patio (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 356
The Press,Cannonborough,221 Coming St,Charleston,SC,29403,0101000020E6100000A298BC0166FC53C02844C02154654040,ChIJ2-G-_Kd7_ogRqsUkYpokplA,,Valid: The Press (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 130
The Purple Tongue Wine Bar,Hell's Kitchen,410 W 43rd St,New York,NY,10036,0101000020E61000009F1F46088F7F52C0B05417F032614440,ChIJw4INJQBZwokRQDsl00Ujaig,,Valid: The Purple Tongue Wine Bar (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 431
The Puttery,Meatpacking,446 W 14th St,New York,NY,10014,0101000020E6100000AA9B30067B8052C055078A69F05E4440,ChIJUxpywGVZwokRIvAIwd-hcrc,,Valid: Puttery (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to HS row 605
The Refuge,Isle of Palms,1517 Palm Blvd suite a,Isle of Palms,SC,29451,0101000020E61000003AAFB14B54F253C0C3B986191A654040,ChIJn5C08qlz_ogRsEyfIRdjQBg,,Valid: The Refuge (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 184
The Roll,Pacific Heights,2184 Union St,San Francisco,CA,94123,0101000020E610000090F9DBF9D99B5EC0B2930BDF0CE64240,ChIJGxgWxiWBhYAR71LXuTFYxR4,,Valid: The Roll (conf: 0.80),MATCHED,0.95,claude_verified,,Matched to HS row 224
The Seafire Grill,Midtown East,158 E 48th St,New York,NY,10017,0101000020E610000046239F573C7E52C0E71C3C139A604440,ChIJpYNIR_1YwokRNMXI4Qk1lwQ,,Invalid: Partial address match (0.66),MATCHED,1.0,verified_place_id,,Matched to HS row 31
The Sentinel,The Sentinel,37 New Montgomery St,San Francisco,CA,94105,0101000020E610000035FA87E3AF995EC09B2ED516E8E44240,ChIJcTnoH4iAhYARFWB-p5hD9ek,,Valid: The Sentinel (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 679
The Shakespeare,Midtown East,24 E 39th St,New York,NY,10016,0101000020E61000004668BA8DBC7E52C06909E8740F604440,ChIJI7jw2ABZwokR_N3wkrCRL0A,,Valid: The Shakespeare (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 891
The Standard Biergarten,Meatpacking,848 Washington St,New York,NY,10014,0101000020E61000007579833B858052C060630431D15E4440,ChIJna9tXcBZwokRei-nfKzC42g,,Corrected: 848 Washington St (conf: 0.62),MATCHED,0.95,claude_verified,,Matched to HS row 135
The Stand - Comedy Club,The Stand: Comedy Club,116 E 16th St,New York,NY,10003,0101000020E610000026B21E14437F52C017BF5535205E4440,ChIJgWBWFaBZwokRfOWdBPY5Y0o,,Invalid: Partial address match (0.79),MATCHED,1.0,verified_place_id,,Matched to HS row 91
The Ten Bells,Lower East Side,247 Broome St,New York,NY,10002,0101000020E61000007F77E1BD597F52C081D1E5CDE15B4440,ChIJPeCaOIdZwokRXr36ali2z_k,,Valid: The Ten Bells (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 240
The Ten Bells Brooklyn,Bushwick,65 Irving Ave,Brooklyn,NY,11237,0101000020E61000003DDA931B207B52C0D4861E8C335A4440,ChIJv5QvLQddwokR8sH0Q-NHt5Q,,Valid: The Ten Bells Brooklyn (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 668
The Third Floor,Chinatown,433 Clay St,San Francisco,CA,94111,0101000020E61000009291B3B0A7995EC092CB7F48BFE54240,ChIJ5ZJ8MmCAhYARlWdcG-Y51NM,,Valid: The Third Floor (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 308
The Tippling House,Cannonborough,221 Coming St,Charleston,SC,29403,0101000020E61000007E8E8F1667FC53C040A0336953654040,ChIJ3Smbkrx7_ogR0kLofdrh90s,,Valid: The Tippling House (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 50
The Tusk Bar,NoMad,7 E 27th St,New York,NY,10016,0101000020E6100000507FAC962A7F52C0F4BAEAA6395F4440,ChIJk_O6RKZZwokRibwOlsMn9_g,,Corrected: 7 E 27th St (conf: 0.62),MATCHED,1.0,high_similarity,,Matched to HS row 631
The Wooly,Nolita,390 Broome St,New York,NY,10013,0101000020E61000002ADE116FCD7F52C046915C29465C4440,ChIJF_I2YsVZwokRp-Q1focBJpw,,Valid: The Wooly (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 64
Thief,Williamsburg,595 Union Ave,Brooklyn,NY,11211,0101000020E61000006E853567F57C52C068B337D6EC5B4440,ChIJQwVjADNZwokRaaCi0RuPzWE,,Valid: Thief (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 546
Third Falcon,Fort Greene,360 Myrtle Ave,Brooklyn,NY,11205,0101000020E6100000327216F6347E52C0CD8D9080C2584440,ChIJT0Pe_qJbwokR6Ql0YY5qF8I,,Valid: Third Falcon (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 274
Threes Brewing,Gowanus,333 Douglass St,Brooklyn,NY,11217,0101000020E610000025F94CC9DA7E52C0749458CA08574440,ChIJ__u3R6tbwokRYMOym8O83H0,,Valid: Threes Brewing (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 441
Threes Brewing,Greenpoint,113 Franklin St,Brooklyn,NY,11222,0101000020E610000075F9F0594C7D52C0DF8754CB825D4440,ChIJE6U0R0BZwokRqbil1N5FfAM,,Valid: Threes Brewing Greenpoint (conf: 0.80),UNMATCHED,0.0,,,Not matched to any HubSpot record
Thursday Kitchen,East Village,424 E 9th St,New York,NY,10009,0101000020E6100000AB293F9BF57E52C098174D792A5D4440,ChIJVyFicJ1ZwokR2oIygOmovWw,,Valid: Thursday Kitchen (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to HS row 624
Thyme Bar,Chelsea,20 W 23rd St,New York,NY,10010,0101000020E61000008C68D18C657F52C05FBAD280F35E4440,ChIJGeLvoN9ZwokRyjK1gD08W7Q,,Valid: Thyme Bar (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 175
Tia Pol,Chelsea,205 10th Avenue,New York,NY,10011,0101000020E6100000BABA63B14D8052C0ED444948A45F4440,ChIJ8RjtPrhZwokRVZXEfLUKtM4,,Valid: Tía Pol (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 155
Tiki Chick,Upper West Side,517 Amsterdam Ave,New York,NY,10024,0101000020E61000008CE1A0736D7E52C0FCB44071B6644440,ChIJh3HkKvdZwokR-8i3PwLN_mI,,Valid: Tiki Chick (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 773
Tio Pepe,West Village,168 West 4th Street,New York,NY,10014,0101000020E610000017BEFFB4198052C09B6F8349BB5D4440,ChIJ06Eo6ZNZwokR_ngr5nAD7do,,Valid: Tio Pepe (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 486
Tolo,Lower East Side,28 Canal St,New York,NY,10002,0101000020E61000004FB7A283647F52C062E6F16A6F5B4440,ChIJQSKt-VdbwokRRPjIjPe6XEA,,Valid: Tolo (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 60
Tonchin,Williamsburg,109 N 3rd St,Brooklyn,NY,11249,0101000020E61000000C0D1F6C8C7D52C04B1FBAA0BE5B4440,ChIJVQw7S69ZwokRxkRkuFLa494,,Valid: TONCHIN BROOKLYN (conf: 0.60),UNMATCHED,0.0,,,Not matched to any HubSpot record
Torch & Crown Brewing Company,SOHO,12 Vandam St,New York,NY,10013,0101000020E610000007EF6036468052C039243222F55C4440,ChIJFcrad0_1wokRgswE_VOwb4o,,Valid: Torch & Crown Brewing Company (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 281
Toro,Cherry Creek,150 Clayton Ln Ste B,Denver,CO,80206,0101000020E610000092184EE3283D5AC0FEBF458204DC4340,ChIJxT4AIcp_bIcRL_rWb-gwyoY,,Valid: Toro (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 699
Townline BBQ,Honest Man Hospitality HQ,3593 Montauk Hwy,Sagaponack,NY,11962,,ChIJ7RE7YDq86IkRDGtyIsrUaXU,,Valid: Townline BBQ (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 721
Townline BBQ,Sagaponack,3593 Montauk Hwy,Sagaponack,NY,11962,0101000020E61000007ADD2230D61052C07DCD72D9E8784440,ChIJ7RE7YDq86IkRDGtyIsrUaXU,,Valid: Townline BBQ (conf: 1.00),UNMATCHED,0.0,,,Not matched to any HubSpot record
Toy Soldier,Financial,52 Belden Pl,San Francisco,CA,94104,0101000020E6100000518F238CD5995EC0612DE34B4DE54240,ChIJtT_kKIqAhYAR8kotss7-lA8,,Valid: Toy Soldier (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 196
Trellis Cafe & Bar,SOMA,981 Mission St,San Francisco,CA,94103,0101000020E6100000F45117541E9A5EC0815EE34403E44240,ChIJ3eT5EISAhYARqJXR41k9eyo,,Corrected: 981 Mission St (conf: 0.60),MATCHED,0.95,claude_verified,,Matched to HS row 770
Trick Dog,Mission,3010 20th St,San Francisco,CA,94110,0101000020E61000003D3723394F9A5EC088F546AD30E14240,ChIJFc-4Pzd-j4ARf66cV7PRZxw,,Valid: Trick Dog (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 347
Troya,Pacific Heights,2125 Fillmore St,San Francisco,CA,94115,0101000020E6100000209D6A4AC89B5EC0E82B958910E54240,ChIJZUcfNsaAhYARZ4b7QZiwaRc,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to HS row 245
Tutti,Downtown,700 King St suite a,Charleston,SC,29403,0101000020E61000000667F0F78BFC53C018213CDA38664040,ChIJm2S3LFl7_ogR-dSlRIN67EU,,Valid: Tutti Pizza (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 647
Twin Tails,Columbus Circle,10 Columbus Cir,New York,NY,10019,0101000020E61000007B377D5AEC7E52C0166359FE62624440,ChIJbxASGTNZwokR9eIMYL28EQE,,Valid: Twin Tails (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 393
Twist Bar,Chelsea,164 9th Ave,New York,NY,10011,,ChIJL8iG0HNZwokR70zQBzoMKTc,,Valid: Twist Bar (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 419
Two Hands Williamsburg,Williamsburg,262 Kent Ave,Brooklyn,NY,11249,0101000020E61000009D05CA43DB7D52C095AFC648AA5B4440,ChIJ256pFiBawokR-JFcFPAz7Ig,,Invalid: Token overlap (0.67),MATCHED,1.0,high_similarity,,Matched to HS row 248
Umbra,Bushwick,785 Hart St,Brooklyn,NY,11237,0101000020E6100000F5F983DC207B52C076E61E12BE594440,ChIJR_kku1tdwokROHIILkAiqwk,,Valid: Umbra (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 753
Uncork,Wraggborough,476 King St,Charleston,SC,29403,0101000020E6100000E22021CA17FC53C00E1714611E654040,ChIJBUxFNWp6_ogRbCCh69ktiXo,,Invalid: Address match (0.93),MATCHED,1.0,verified_place_id,,Matched to HS row 28
Unregular Bakery,Union Square,124 4th Ave,New York,NY,10003,0101000020E6100000A91BF1155E7F52C0C416D04FD95D4440,ChIJ52QMLUtZwokRZwW4R7FUo2M,,Valid: Unregular Bakery (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 21
Unregular Pizza,Lower East Side,Essex Market – 88 Essex St,New York,NY,10002,0101000020E6100000526861303E7F52C0B20766F0E85B4440,ChIJlZhb1NhZwokRZ-xeod509HE,,Valid: Unregular Pizza (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 80
Unregular Pizza,Midtown,14 E 37th Street,New York,NY,10016,0101000020E6100000C649CE80DD7E52C0B906C4CFFD5F4440,ChIJW2boKvdZwokRAYw2cJwEH9I,,Valid: Unregular Pizza (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 141
Unregular Pizza,Union Square,135 4th Avenue,New York,NY,10003,0101000020E6100000BCB9495F557F52C04BB6E902EE5D4440,ChIJY5XrfwVZwokRw3jqTvqqtSA,,Valid: Unregular Pizza (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 693
Unregular Pizza,Upper East Side,1132 Lexington Ave,New York,NY,10075,0101000020E61000002846F1A1647D52C0FC7190CA2A634440,ChIJfxzCCUBZwokR5uTiL9Gm9U4,,Valid: Unregular Pizza (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 176
Upside,Nolita,51 Spring Street,New York,NY,10012,0101000020E61000004E0CC9C9C47F52C05C7171546E5C4440,ChIJJ4RaxFlZwokRPhaSd7t35H0,,Valid: Upside Pizza (conf: 0.80),UNMATCHED,0.0,,,Not matched to any HubSpot record
Upstate Stock,Williamsburg,2 Berry St,Brooklyn,NY,11249,0101000020E6100000A2467C821F7D52C08008162C7A5C4440,ChIJuc3ZQENZwokRZcX6QOJdqVA,,Valid: Upstate Stock (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 839
Uptown Social,Downtown,587 King St,Charleston,SC,29403,0101000020E6100000B77C24253DFC53C02446CF2D74654040,ChIJK_IU5Gl6_ogRSRZ2slY7U48,,Valid: Uptown Social (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 321
Urban Farmer Denver,LoDo,1659 Wazee St,Denver,CO,80202,0101000020E6100000D1F18755F23F5AC033AF7EC74BE04340,ChIJpZERZMN4bIcRBzONa01GT7E,,Valid: Urban Farmer Denver (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 695
Veranda Lounge,Downtown,61 State St,Charleston,SC,29401,,ChIJaZ77_iZ7_ogRkIbToV7u2Hs,,Valid: Veranda Lounge (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to HS row 357
Verde,Avondale,13 Magnolia Rd,Charleston,SC,29407,0101000020E6100000B14E95EF19FF53C04DC0AF9124644040,ChIJGXy4c8J7_ogR3zm4tOX3Bc4,,Valid: Verde (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 376
Verde,Belle Hall,616 Long Point Rd A,Mt Pleasant,SC,29464,0101000020E6100000BBB54C86E3F653C09485AFAF756B4040,ChIJ5bKJ9dtx_ogRC2LndtxGrNM,,Valid: Verde (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 367
Verde,CHS Airport,5500 International Blvd,North Charleston,SC,29418,0101000020E6100000B37E33315D0254C0302FC03E3A714040,ChIJK_CSR6Bl_ogRvvcG30aQ4k4,,Valid: Verde (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 373
Verde,King Street,433 King St,Charleston,SC,29403,0101000020E6100000E36BCF2C09FC53C01AA4E029E4644040,ChIJg7b6WRN6_ogRMxXw1kPkUEM,,Valid: Verde (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 368
Verde,Mount Pleasant,730 Coleman Boulevard,Mount Pleasant,SC,29464,0101000020E6100000B1DB679599F753C067EE21E17B654040,ChIJVXYimARx_ogRVlpbo6vVfx8,,Valid: Verde (conf: 1.00),UNMATCHED,0.0,,,Not matched to any HubSpot record
Verde,MUSC - Ashley River Tower,25 Courtenay Dr,Charleston,SC,29425,0101000020E6100000B1C05774EBFC53C0F72004E44B644040,ChIJsxvhLsx7_ogRcJd0BK1G7Yg,,Invalid: Partial address match (0.67),UNMATCHED,0.0,,,Not matched to any HubSpot record
Verde,MUSC Main Hospital,171 Ashley Ave,Charleston,SC,29425,0101000020E6100000505436ACA9FC53C0F25CDF8783644040,ChIJsxvhLsx7_ogRcJd0BK1G7Yg,,Invalid: Partial address match (0.78),UNMATCHED,0.0,,,Not matched to any HubSpot record
Verde,Park Circle,4731 Mixson Avenue,North Charleston,SC,29405,0101000020E61000001D75745C8DFF53C03B3602F1BA704040,ChIJK_CSR6Bl_ogRvvcG30aQ4k4,,Valid: Verde (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 374
Veselka,East Village,144 2nd Ave,New York,NY,10003,0101000020E6100000EE78CADF2C7F52C054E6CF1C505D4440,ChIJlxDiXJxZwokRp4HHbeYqXXU,,Valid: Veselka (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 289
Veselka Grand Central,Grand Central,89 E 42nd St,New York,NY,10017,0101000020E610000071033E3F8C7E52C0761893FE5E604440,ChIJVZ111KNZwokRisf1cc9jgxg,,Valid: Veselka Grand Central Terminal (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 294
Veselka Williamsburg,Williamsburg,646 Lorimer St,Brooklyn,NY,11211,0101000020E610000059378269BE7C52C0A7BCB354B15B4440,ChIJZyqIQwBZwokR1lSPyPdTLoM,,Valid: Veselka Williamsburg (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 275
Vineapple,Brooklyn Heights,71 Pineapple St,Brooklyn,NY,11201,0101000020E6100000DC6B41EF8D7F52C0A9FFEECA63594440,ChIJkdevwDdawokR0j_3ECiQ8rE,,Valid: Vineapple (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 526
Virginia's,East Village,200 E 3rd St,New York,NY,10009,0101000020E6100000F12DAC1BEF7E52C02315C616825C4440,ChIJVZXlLHdZwokR9Vd3zCwFaqQ,,Valid: Virginia's (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 35
Wabi Nori Hand Roll Bar,Lower East Side,115 Essex St,New York,NY,10002,0101000020E61000000BF7802F3B7F52C0A544B7031A5C4440,ChIJSU8szcZZwokRurWGO4cm_3g,,Valid: Wabi Nori Hand Roll Bar (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 425
Wenwen,Greenpoint,1025 Manhattan Ave,Brooklyn,NY,11222,0101000020E6100000D120054F217D52C03E5D273FF35D4440,ChIJmcr2IF9ZwokRr-u_-UTxju4,,Valid: Wenwen (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 765
White Horse Tavern,West Village,567 Hudson St,New York,NY,10014,0101000020E610000095366159658052C063185CD02B5E4440,ChIJGfAs0ZRZwokR584EB4uBkyU,,Valid: White Horse Tavern (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 5
Wild Common,Cannonborough Elliotborough,Left Side,Charleston,SC,29403,0101000020E6100000234C512E8DFC53C056A7B9CB34654040,ChIJzUn6Qi17_ogRX1VX24enKTE,,Valid: Wild Common (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 54
Wild East Brewing Co.,Gowanus,623 Sackett St,Brooklyn,NY,11217,0101000020E6100000D16ACFA9F37E52C042A98677DD564440,ChIJCb9dhqVbwokRRWJzMd-IdYk,,Valid: Wild East Brewing Co. (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 428
Wildflower,Chelsea,505 W 23rd St,New York,NY,10011,0101000020E6100000C36169E0478052C009FCE1E7BF5F4440,ChIJnReZJQBZwokRRwOUbuV7JzE,,Valid: Wildflower (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 402
Wild Taco Denver,Berkeley,4499 W 38th Ave,Denver,CO,80212,0101000020E6100000DB53CD07DF425AC0527FBDC282E24340,ChIJDXN_xtGHa4cRO1YlWuG53qY,,Valid: Wild Taco Denver - Berkeley (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 827
Wine:30,Nomad,41 E 30th St,New York,NY,10016,0101000020E6100000FF942A51F67E52C0E48409A3595F4440,ChIJiUAH6adZwokRfDpIF52xwuo,,Valid: Wine:30 (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 398
WINNER Bakery,Bakery,367 7th Ave,Brooklyn,NY,11215,0101000020E610000013C08B2DDE7E52C0328ACE1742554440,ChIJg8UZJyNbwokR0-LkfR8MPJQ,,Valid: WINNER (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 322
WINNER Butcher,Park Slope,192 5th Ave,Brooklyn,NY,11217,0101000020E61000000F38B45FBC7E52C09ACDBAEBA7564440,ChIJsTHy9KpbwokRI_PGskrRz7E,,Corrected: 192 5th Ave (conf: 0.63),UNMATCHED,0.0,,,Not matched to any HubSpot record
WINNER in the Park,Park Slope,40 West Dr,Brooklyn,NY,11215,0101000020E610000004A768E62E7E52C0E8D631D032554440,ChIJActbacRbwokROX-Id6MuxSY,,Valid: Winner in the Park (conf: 1.00),UNMATCHED,0.0,,,Not matched to any HubSpot record
Woodie Fisher,LoDo,1999 Chestnut Pl #100,Denver,CO,80202,0101000020E6100000DFA815A6EF3F5AC04F1F813FFCE04340,ChIJ97BI5sV5bIcRbxRz-Unx0fU,,Valid: Woodie Fisher Kitchen & Bar (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 692
Work & Class,RiNo,2500 Larimer St,Denver,CO,80205,0101000020E61000002642D94A1E3F5AC0E0DFA0BDFAE04340,ChIJS7FA8d94bIcR0Yx7VLagdMo,,Valid: Work & Class (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 835
X-Golf,Williamsburg,105 N 13th St,Brooklyn,NY,11249,0101000020E61000006FB5CB9A317D52C02B2E0379815C4440,ChIJeYgCuyJZwokR1g2Im-QCgtk,,Invalid: Partial address match (0.79),MATCHED,1.0,verified_place_id,,Matched to HS row 409
Yingtao (Bar Only),Hell's Kitchen,805 9th Ave,New York,NY,10019,0101000020E61000005B5EB9DE367F52C05E2ADB2C03624440,ChIJkYkkoh1ZwokRE01ymVZhhpg,,Valid: Yingtao (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 828
Za-Ya,Bushwick,321 Starr St Suite D,Brooklyn,NY,11237,0101000020E61000003B2064B4E97A52C0D1C144CDA15A4440,ChIJA5X-O_NfwokRuYuGvy82R_I,,Valid: Za-Ya (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 866
